TIME,DEPTH,ROP,WOB,RPM,TORQUE,PRESSURE,HOOKLOAD,FLOW
2007-12-01T07:08:15.043Z,1.01999999679079,,0,,0,136.999999523995,62.3454484399408,0
2007-12-01T07:08:19.968Z,1.01999999679079,,0,,0,133.000006080364,62.3454484399408,0
2007-12-01T07:08:24.029Z,1.01999999679079,,0,,0,126.999995230644,62.4678136000033,0
2007-12-01T07:08:29.040Z,1.01999999679079,,0,,0,154.999997599367,62.3454484399408,0
2007-12-01T07:08:33.014Z,1.01999999679079,,0,,0,151.999999069264,62.3250540198009,0
2007-12-01T07:08:38.026Z,1.01999999679079,,0,,0,150.000002347448,62.2944637503681,0
2007-12-01T07:08:42.000Z,1.01999999679079,,0,,0,150.000002347448,62.4678136000033,0
2007-12-01T07:08:47.011Z,1.01999999679079,,0,,0,127.999997038931,62.3658433136731,0
2007-12-01T07:08:50.986Z,1.01999999679079,,0,,0,129.999993760747,62.5289977676079,0
2007-12-01T07:08:55.997Z,1.01999999679079,,0,,0,115.999996023764,62.3250540198009,0
2007-12-01T07:08:59.971Z,1.01999999679079,,0,,0,115.999996023764,62.4168284568382,0
2007-12-01T07:09:04.982Z,1.01999999679079,,0,,0,133.000006080364,62.2638734809353,0
2007-12-01T07:09:09.043Z,1.01999999679079,,0,,0,130.999995569033,62.3250540198009,0
2007-12-01T07:09:13.968Z,1.01999999679079,,0,,0,152.999993982794,62.3148586241004,0
2007-12-01T07:09:18.029Z,1.01999999679079,,0,,0,164.000000084431,62.3964335831059,0
2007-12-01T07:09:23.040Z,1.01999999679079,,0,,0,139.999998054098,62.2842683546676,0
2007-12-01T07:09:27.014Z,1.01999999679079,,0,,0,155.999992512896,62.4168284568382,0
2007-12-01T07:09:32.026Z,1.01999999679079,,0,,0,159.999999746042,62.3760387093736,0
2007-12-01T07:09:41.011Z,1.01999999679079,,0,,0,152.999993982794,62.3658433136731,0
2007-12-01T07:09:44.986Z,1.01999999679079,,0,,0,174.000004377782,62.3964335831059,0
2007-12-01T07:09:49.997Z,1.01999999679079,,0,,0,153.99999579108,62.3658433136731,0
2007-12-01T07:09:53.971Z,1.01999999679079,,0,,0,176.000001099598,62.3760387093736,0
2007-12-01T07:09:58.982Z,1.01999999679079,,0,,0,176.000001099598,62.3658433136731,0
2007-12-01T07:10:07.968Z,1.01999999679079,,0,,0,176.999996013127,62.4984074981751,0
2007-12-01T07:10:12.029Z,1.01999999679079,,0,,0,169.000009125864,62.3658433136731,0
2007-12-01T07:10:17.040Z,1.01999999679079,,0,,0,167.999993528063,62.3964335831059,0
2007-12-01T07:10:21.014Z,1.01999999679079,,0,,0,189.99999883658,62.4474228086024,0
2007-12-01T07:10:26.026Z,1.01999999679079,,0,,0,164.000000084431,62.5086028938756,0
2007-12-01T07:10:35.011Z,1.01999999679079,,0,,0,138.000001332282,62.4780126244428,0
2007-12-01T07:10:38.986Z,1.01999999679079,,0,,0,128.999998847217,62.2842683546676,0
2007-12-01T07:10:43.997Z,1.01999999679079,,0,,0,138.999996245811,62.182293986006,0
2007-12-01T07:10:47.971Z,1.01999999679079,,0,,0,126.999995230644,62.3250540198009,0
2007-12-01T07:10:52.982Z,1.01999999679079,,0,,0,159.000004832513,62.2128842554388,0
2007-12-01T07:10:56.957Z,1.01999999679079,,0,,0,154.999997599367,62.3760387093736,0
2007-12-01T07:11:01.968Z,1.01999999679079,,0,,0,171.00000584768,62.2332791291711,0
2007-12-01T07:11:06.029Z,1.01999999679079,,0,,0,177.999997821414,62.3250540198009,0
2007-12-01T07:11:11.040Z,1.01999999679079,,0,,0,164.000000084431,62.2944637503681,0
2007-12-01T07:11:15.014Z,1.01999999679079,,0,,0,157.000008110697,62.3250540198009,0
2007-12-01T07:11:20.026Z,1.01999999679079,,0,,0,154.999997599367,62.2842683546676,0
2007-12-01T07:11:24.000Z,1.01999999679079,,0,,0,184.000001776376,62.1924934640379,0
2007-12-01T07:11:29.011Z,1.01999999679079,,0,,0,142.9999965842,62.2842683546676,0
2007-12-01T07:11:32.986Z,1.01999999679079,,0,,0,133.000006080364,62.4984074981751,0
2007-12-01T07:11:37.997Z,1.01999999679079,,0,,0,154.999997599367,62.3454484399408,0
2007-12-01T07:11:41.971Z,1.01999999679079,,0,,0,147.999998730875,62.1415046921338,0
2007-12-01T07:11:46.982Z,1.01999999679079,,0,,0,152.999993982794,62.110914422701,0
2007-12-01T07:11:50.957Z,1.01999999679079,,0,,0,153.99999579108,62.3250540198009,0
2007-12-01T07:11:55.968Z,1.01999999679079,,0,,0,169.000009125864,62.3250540198009,0
2007-12-01T07:12:00.029Z,1.01999999679079,,0,,0,147.000003817346,62.4270279348701,0
2007-12-01T07:12:05.040Z,1.01999999679079,,0,,0,170.000004039393,62.3148586241004,0
2007-12-01T07:12:09.014Z,1.01999999679079,,0,,0,153.99999579108,62.3658433136731,0
2007-12-01T07:12:14.026Z,1.01999999679079,,0,,0,158.000003024226,62.2944637503681,0
2007-12-01T07:12:18.000Z,1.01999999679079,,0,,0,159.000004832513,62.2944637503681,0
2007-12-01T07:12:23.011Z,1.01999999679079,,0,,0,159.000004832513,62.2842683546676,0
2007-12-01T07:12:26.986Z,1.01999999679079,,0,,0,154.999997599367,62.4474228086024,0
2007-12-01T07:12:31.997Z,1.01999999679079,,0,,0,151.999999069264,62.3658433136731,0
2007-12-01T07:12:35.971Z,1.01999999679079,,0,,0,161.000001554329,62.4780126244428,0
2007-12-01T07:12:40.982Z,1.01999999679079,,0,,0,136.999999523995,62.4270279348701,0
2007-12-01T07:12:44.957Z,1.01999999679079,,0,,0,147.000003817346,62.2944637503681,0
2007-12-01T07:12:49.968Z,1.01999999679079,,0,,0,133.000006080364,62.4984074981751,0
2007-12-01T07:12:54.029Z,1.01999999679079,,0,,0,153.99999579108,62.2944637503681,0
2007-12-01T07:12:59.040Z,1.01999999679079,,0,,0,142.9999965842,62.2638734809353,0
2007-12-01T07:13:03.014Z,1.01999999679079,,0,,0,173.000002569495,62.3250540198009,0
2007-12-01T07:13:08.026Z,1.01999999679079,,0,,0,164.000000084431,62.6003777845053,0
2007-12-01T07:13:12.000Z,1.01999999679079,,0,,0,169.000009125864,62.2842683546676,0
2007-12-01T07:13:17.011Z,1.01999999679079,,0,,0,136.999999523995,62.5493926413402,0
2007-12-01T07:13:20.986Z,1.01999999679079,,0,,0,159.000004832513,62.3964335831059,0
2007-12-01T07:13:25.997Z,1.01999999679079,,0,,0,144.000005287244,62.2332791291711,0
2007-12-01T07:13:34.982Z,1.01999999679079,,0,,0,157.000008110697,62.3964335831059,0
2007-12-01T07:13:38.957Z,1.01999999679079,,0,,0,152.999993982794,62.4270279348701,0
2007-12-01T07:13:43.968Z,1.01999999679079,,0,,0,154.999997599367,62.3454484399408,0
2007-12-01T07:13:48.029Z,1.01999999679079,,0,,0,162.000003362615,62.3250540198009,0
2007-12-01T07:13:53.040Z,1.01999999679079,,0,,0,162.999998276144,62.3658433136731,0
2007-12-01T07:14:02.026Z,1.01999999679079,,0,,0,149.000000539162,62.3658433136731,0
2007-12-01T07:14:06.000Z,1.01999999679079,,0,,0,162.999998276144,62.4270279348701,0
2007-12-01T07:14:11.011Z,1.01999999679079,,0,,0,166.999998614533,62.2638734809353,0
2007-12-01T07:14:14.986Z,1.01999999679079,,0,,0,154.999997599367,62.2842683546676,0
2007-12-01T07:14:19.997Z,1.01999999679079,,0,,0,154.999997599367,62.3658433136731,0
2007-12-01T07:14:23.971Z,1.01999999679079,,0,,0,162.999998276144,62.2944637503681,0
2007-12-01T07:14:28.982Z,1.01999999679079,,0,,0,158.000003024226,62.579982910773,0
2007-12-01T07:14:33.043Z,1.01999999679079,,0,,0,147.000003817346,62.4270279348701,0
2007-12-01T07:14:37.968Z,1.01999999679079,,0,,0,141.999994775913,62.4780126244428,0
2007-12-01T07:14:42.029Z,1.01999999679079,,0,,0,138.000001332282,62.5289977676079,0
2007-12-01T07:14:47.040Z,1.01999999679079,,0,,0,155.999992512896,62.4678136000033,0
2007-12-01T07:14:51.014Z,1.01999999679079,,0,,0,159.000004832513,62.5086028938756,0
2007-12-01T07:14:56.026Z,1.01999999679079,,0,,0,147.000003817346,62.5086028938756,0
2007-12-01T07:15:00.000Z,1.01999999679079,,0,,0,155.999992512896,62.579982910773,0
2007-12-01T07:15:05.011Z,1.01999999679079,,0,,0,153.99999579108,62.4780126244428,0
2007-12-01T07:15:08.986Z,1.01999999679079,,0,,0,164.000000084431,62.4780126244428,0
2007-12-01T07:15:13.997Z,1.01999999679079,,0,,0,150.999997260978,62.3454484399408,0
2007-12-01T07:15:17.971Z,1.01999999679079,,0,,0,150.999997260978,62.4270279348701,0
2007-12-01T07:15:22.982Z,1.01999999679079,,0,,0,178.9999996297,62.4780126244428,0
2007-12-01T07:15:27.043Z,1.01999999679079,,0,,0,167.999993528063,62.4168284568382,0
2007-12-01T07:15:31.968Z,1.01999999679079,,0,,0,158.000003024226,62.5289977676079,0
2007-12-01T07:15:36.029Z,1.01999999679079,,0,,0,144.000005287244,62.4780126244428,0
2007-12-01T07:15:41.040Z,1.01999999679079,,0,,0,161.000001554329,62.4678136000033,0
2007-12-01T07:15:45.014Z,1.01999999679079,,0,,0,154.999997599367,62.3760387093736,0
2007-12-01T07:15:50.026Z,1.01999999679079,,0,,0,155.999992512896,62.4780126244428,0
2007-12-01T07:15:54.000Z,1.01999999679079,,0,,0,155.999992512896,62.4168284568382,0
2007-12-01T07:15:59.011Z,1.01999999679079,,0,,0,146.00000200906,62.4678136000033,0
2007-12-01T07:16:02.986Z,1.01999999679079,,0,,0,154.999997599367,62.5493926413402,0
2007-12-01T07:16:07.997Z,1.01999999679079,,0,,0,151.999999069264,62.4984074981751,0
2007-12-01T07:16:11.971Z,1.01999999679079,,0,,0,142.9999965842,62.5595880370407,0
2007-12-01T07:16:16.982Z,1.01999999679079,,0,,0,161.000001554329,62.4780126244428,0
2007-12-01T07:16:21.043Z,1.01999999679079,,0,,0,154.999997599367,62.4984074981751,0
2007-12-01T07:16:25.968Z,1.01999999679079,,0,,0,177.999997821414,62.579982910773,0
2007-12-01T07:16:30.029Z,1.01999999679079,,0,,0,169.000009125864,62.5086028938756,0
2007-12-01T07:16:35.040Z,1.01999999679079,,0,,0,150.999997260978,62.6003777845053,0
2007-12-01T07:16:39.014Z,1.01999999679079,,0,,0,147.000003817346,62.6819568258422,0
2007-12-01T07:16:44.026Z,1.01999999679079,,0,,0,147.000003817346,62.3250540198009,0
2007-12-01T07:16:48.000Z,1.01999999679079,,0,,0,153.99999579108,62.6411670783776,0
2007-12-01T07:16:53.011Z,1.01999999679079,,0,,0,152.999993982794,62.6003777845053,0
2007-12-01T07:17:01.997Z,1.01999999679079,,0,,0,124.999998508828,62.4168284568382,0
2007-12-01T07:17:05.971Z,1.01999999679079,,0,,0,97.0000030348633,62.6819568258422,0
2007-12-01T07:17:10.982Z,1.01999999679079,,0,,0,132.000004272077,62.5493926413402,0
2007-12-01T07:17:15.043Z,1.01999999679079,,0,,0,121.999999978726,62.5595880370407,0
2007-12-01T07:17:19.968Z,1.01999999679079,,0,,0,129.999993760747,62.3658433136731,0
2007-12-01T07:17:29.040Z,1.01999999679079,,0,,0,149.000000539162,62.5289977676079,0
2007-12-01T07:17:33.014Z,1.01999999679079,,0,,0,141.999994775913,62.5595880370407,0
2007-12-01T07:17:38.026Z,1.01999999679079,,0,,0,146.00000200906,62.6921522215427,0
2007-12-01T07:17:42.000Z,1.01999999679079,,0,,0,144.000005287244,62.6615619521099,0
2007-12-01T07:17:47.011Z,1.01999999679079,,0,,0,147.000003817346,62.3250540198009,0
2007-12-01T07:17:55.997Z,1.01999999679079,,0,,0,157.000008110697,62.6105768089448,0
2007-12-01T07:17:59.971Z,1.01999999679079,,0,,0,153.99999579108,62.4678136000033,0
2007-12-01T07:18:04.982Z,1.01999999679079,,0,,0,109.999998963559,62.4678136000033,0
2007-12-01T07:18:09.043Z,1.01999999679079,,0,,0,147.999998730875,62.6921522215427,0
2007-12-01T07:18:13.968Z,1.01999999679079,,0,,0,154.999997599367,62.6105768089448,0
2007-12-01T07:18:18.029Z,1.01999999679079,,0,,0,147.999998730875,62.5493926413402,0
2007-12-01T07:18:23.040Z,1.01999999679079,,0,,0,130.999995569033,62.3964335831059,0
2007-12-01T07:18:27.014Z,1.01999999679079,,0,,0,121.000005065197,62.5493926413402,0
2007-12-01T07:18:32.026Z,1.01999999679079,,0,,0,138.999996245811,62.3250540198009,0
2007-12-01T07:18:36.000Z,1.01999999679079,,0,,0,150.000002347448,62.4270279348701,0
2007-12-01T07:18:41.011Z,1.01999999679079,,0,,0,152.999993982794,62.6105768089448,0
2007-12-01T07:18:44.986Z,1.01999999679079,,0,,0,138.000001332282,62.4270279348701,0
2007-12-01T07:18:49.997Z,1.01999999679079,,0,,0,124.000003595299,62.4780126244428,0
2007-12-01T07:18:53.971Z,1.01999999679079,,0,,0,138.000001332282,62.5595880370407,0
2007-12-01T07:18:58.982Z,1.01999999679079,,0,,0,151.999999069264,62.4474228086024,0
2007-12-01T07:19:03.043Z,1.01999999679079,,0,,0,136.000004610466,62.4780126244428,0
2007-12-01T07:19:07.968Z,1.01999999679079,,0,,0,135.000002802179,62.4474228086024,0
2007-12-01T07:19:12.029Z,1.01999999679079,,0,,0,158.000003024226,62.3658433136731,0
2007-12-01T07:19:17.040Z,1.01999999679079,,0,,0,158.000003024226,62.5086028938756,0
2007-12-01T07:19:21.014Z,1.01999999679079,,0,,0,164.99999499796,62.4270279348701,0
2007-12-01T07:19:26.026Z,1.01999999679079,,0,,0,147.000003817346,62.4780126244428,0
2007-12-01T07:19:30.000Z,1.01999999679079,,0,,0,139.999998054098,62.4678136000033,0
2007-12-01T07:19:35.011Z,1.01999999679079,,0,,0,132.000004272077,62.5289977676079,0
2007-12-01T07:19:38.986Z,1.01999999679079,,0,,0,126.999995230644,62.5289977676079,0
2007-12-01T07:19:43.997Z,1.01999999679079,,0,,0,150.000002347448,62.579982910773,0
2007-12-01T07:19:47.971Z,1.01999999679079,,0,,0,129.999993760747,62.6003777845053,0
2007-12-01T07:19:52.982Z,1.01999999679079,,0,,0,112.999997493662,62.4984074981751,0
2007-12-01T07:19:57.043Z,1.01999999679079,,0,,0,98.0000048431498,62.5086028938756,0
2007-12-01T07:20:01.968Z,1.01999999679079,,0,,0,100.000001564966,62.5086028938756,0
2007-12-01T07:20:06.029Z,1.01999999679079,,0,,0,115.999996023764,62.4678136000033,0
2007-12-01T07:20:11.040Z,1.01999999679079,,0,,0,104.999996816884,62.579982910773,0
2007-12-01T07:20:15.014Z,1.01999999679079,,0,,0,109.00000405003,62.5086028938756,0
2007-12-01T07:20:20.026Z,1.01999999679079,,0,,0,146.00000200906,62.4474228086024,0
2007-12-01T07:20:24.000Z,1.01999999679079,,0,,0,116.999997832051,62.3658433136731,0
2007-12-01T07:20:29.011Z,1.01999999679079,,0,,0,136.999999523995,62.3454484399408,0
2007-12-01T07:20:32.986Z,1.01999999679079,,0,,0,138.999996245811,62.5289977676079,0
2007-12-01T07:20:37.997Z,1.01999999679079,,0,,0,162.999998276144,62.4168284568382,0
2007-12-01T07:20:41.971Z,1.01999999679079,,0,,0,138.000001332282,62.4678136000033,0
2007-12-01T07:20:46.982Z,1.01999999679079,,0,,0,152.999993982794,62.2638734809353,0
2007-12-01T07:20:55.968Z,1.01999999679079,,0,,0,141.999994775913,62.4474228086024,0
2007-12-01T07:21:00.029Z,1.01999999679079,,0,,0,145.00000709553,62.3454484399408,0
2007-12-01T07:21:05.040Z,1.01999999679079,,0,,0,155.999992512896,62.4270279348701,0
2007-12-01T07:21:09.014Z,1.01999999679079,,0,,0,119.000008343381,62.3760387093736,0
2007-12-01T07:21:14.026Z,1.01999999679079,,0,,0,123.000001787013,63.5283193649489,0
2007-12-01T07:21:23.011Z,1.01999999679079,,0,,0,124.999998508828,64.4256706759597,0
2007-12-01T07:21:26.986Z,1.01999999679079,,0,,0,130.999995569033,62.8247164060447,0
2007-12-01T07:21:31.997Z,1.01999999679079,,0,,0,120.00000325691,63.6302932800181,0
2007-12-01T07:21:35.971Z,1.01999999679079,,0,,0,130.999995569033,61.580661313432,0
2007-12-01T07:21:40.982Z,1.01999999679079,,0,,0,117.99999274558,61.8661809274293,0
2007-12-01T07:21:49.968Z,1.01999999679079,,0,,0,116.999997832051,62.6921522215427,0
2007-12-01T07:21:54.029Z,1.01999999679079,,0,,0,112.999997493662,62.2944637503681,0
2007-12-01T07:21:59.040Z,1.01999999679079,,0,,0,120.00000325691,62.3658433136731,0
2007-12-01T07:22:03.014Z,1.01999999679079,,0,,0,138.999996245811,62.2638734809353,0
2007-12-01T07:22:08.026Z,1.01999999679079,,0,,0,133.000006080364,60.7648894973505,0
2007-12-01T07:22:12.000Z,1.01999999679079,,0,,0,138.999996245811,59.7145827568444,0
2007-12-01T07:22:17.011Z,1.01999999679079,,0,,0,132.000004272077,62.712547095275,0
2007-12-01T07:22:20.986Z,1.01999999679079,,0,,0,128.999998847217,62.2944637503681,0
2007-12-01T07:22:25.997Z,1.01999999679079,,0,,0,100.999996478495,63.5487142386812,0
2007-12-01T07:22:29.971Z,1.01999999679079,,0,,0,115.999996023764,61.4990863544265,0
2007-12-01T07:22:34.982Z,1.01999999679079,,0,,0,140.999999862384,60.2958205556861,0
2007-12-01T07:22:38.957Z,1.01999999679079,,0,,0,136.000004610466,60.2448358661134,0
2007-12-01T07:22:43.968Z,1.01999999679079,,0,,0,120.00000325691,59.5106390090374,0
2007-12-01T07:22:48.029Z,1.01999999679079,,0,,0,130.999995569033,62.0803241532682,0
2007-12-01T07:22:53.040Z,1.01999999679079,,0,,0,157.000008110697,60.8770588081202,0
2007-12-01T07:22:57.014Z,1.01999999679079,,0,,0,138.000001332282,61.6826352285012,0
2007-12-01T07:23:02.026Z,1.01999999679079,,0,,0,158.000003024226,62.4270279348701,0
2007-12-01T07:23:06.000Z,1.01999999679079,,0,,0,169.000009125864,62.7839271121724,0
2007-12-01T07:23:11.011Z,1.01999999679079,,0,,0,166.999998614533,62.845111279777,0
2007-12-01T07:23:14.986Z,1.01999999679079,,0,,0,139.999998054098,62.8655061535093,0
2007-12-01T07:23:19.997Z,1.01999999679079,,0,,0,129.999993760747,62.9266866923749,0
2007-12-01T07:23:23.971Z,1.01999999679079,,0,,0,138.999996245811,61.7846055148314,0
2007-12-01T07:23:28.982Z,1.01999999679079,,0,,0,157.000008110697,61.7642106410991,0
2007-12-01T07:23:32.957Z,1.01999999679079,,0,,0,162.999998276144,61.8661809274293,0
2007-12-01T07:23:37.968Z,1.01999999679079,,0,,0,128.999998847217,61.641845934629,0
2007-12-01T07:23:42.029Z,1.01999999679079,,0,,0,158.000003024226,62.1415046921338,0
2007-12-01T07:23:47.040Z,1.01999999679079,,0,,0,146.00000200906,62.3658433136731,0
2007-12-01T07:23:51.014Z,1.01999999679079,,0,,0,147.000003817346,63.8954175666907,0
2007-12-01T07:23:56.026Z,1.01999999679079,,0,,0,149.000000539162,61.9171696993334,0
2007-12-01T07:24:00.000Z,1.01999999679079,,0,,0,150.000002347448,64.8131637514338,0
2007-12-01T07:24:05.011Z,1.01999999679079,,0,,0,146.00000200906,63.1918150613789,0
2007-12-01T07:24:08.986Z,1.01999999679079,,0,,0,141.999994775913,64.3644860547627,0
2007-12-01T07:24:13.997Z,1.01999999679079,,0,,0,138.999996245811,64.6296148773591,0
2007-12-01T07:24:17.971Z,1.01999999679079,,0,,0,157.000008110697,66.4447123731129,0
2007-12-01T07:24:22.982Z,1.01999999679079,,0,,0,162.000003362615,62.110914422701,0
2007-12-01T07:24:26.957Z,1.01999999679079,,0,,0,151.999999069264,63.1612207096147,0
2007-12-01T07:24:31.968Z,1.01999999679079,,0,,0,165.999996806247,64.9967130791009,0
2007-12-01T07:24:36.029Z,1.01999999679079,,0,,0,145.00000709553,64.8947391640317,0
2007-12-01T07:24:41.040Z,1.01999999679079,,0,,0,147.000003817346,63.7934477339529,0
2007-12-01T07:24:50.026Z,1.01999999679079,,0,,0,145.00000709553,60.2754261355462,0
2007-12-01T07:24:54.000Z,1.01999999679079,,0,,0,132.000004272077,64.1503469112552,0
2007-12-01T07:24:59.011Z,1.01999999679079,,0,,0,150.000002347448,61.7948009105319,0
2007-12-01T07:25:02.986Z,1.01999999679079,,0,,0,153.99999579108,61.8253952622961,0
2007-12-01T07:25:07.997Z,1.01999999679079,,0,,0,139.999998054098,62.182293986006,0
2007-12-01T07:25:16.982Z,1.01999999679079,,0,,0,161.000001554329,62.2332791291711,0
2007-12-01T07:25:20.957Z,1.01999999679079,,0,,0,128.999998847217,62.3658433136731,0
2007-12-01T07:25:25.968Z,1.01999999679079,,0,,0,124.999998508828,62.2332791291711,0
2007-12-01T07:25:30.029Z,1.01999999679079,,0,,0,129.999993760747,62.2944637503681,0
2007-12-01T07:25:35.040Z,1.01999999679079,,0,,0,140.999999862384,62.3964335831059,0
2007-12-01T07:25:39.014Z,1.01999999679079,,0,,0,140.999999862384,62.1618995658661,0
2007-12-01T07:25:44.026Z,1.01999999679079,,0,,0,136.000004610466,62.182293986006,0
2007-12-01T07:25:48.000Z,1.01999999679079,,0,,0,145.00000709553,62.2128842554388,0
2007-12-01T07:25:53.011Z,1.01999999679079,,0,,0,123.000001787013,63.3447700372818,0
2007-12-01T07:25:56.986Z,1.01999999679079,,0,,0,127.999997038931,63.2835894984162,0
2007-12-01T07:26:01.997Z,1.01999999679079,,0,,0,126.000000317115,63.8954175666907,0
2007-12-01T07:26:05.971Z,1.01999999679079,,0,,0,124.000003595299,61.713225497934,0
2007-12-01T07:26:10.982Z,1.01999999679079,,0,,0,107.000007328214,62.712547095275,0
2007-12-01T07:26:15.043Z,1.01999999679079,,0,,0,120.00000325691,62.7941261366119,0
2007-12-01T07:26:19.968Z,1.01999999679079,,0,,0,126.999995230644,62.712547095275,0
2007-12-01T07:26:24.029Z,1.01999999679079,,0,,0,119.000008343381,62.9674759862471,0
2007-12-01T07:26:29.040Z,1.01999999679079,,0,,0,135.000002802179,62.6615619521099,0
2007-12-01T07:26:33.014Z,1.01999999679079,,0,,0,111.000000771846,62.6921522215427,0
2007-12-01T07:26:38.026Z,1.01999999679079,,0,,0,100.999996478495,62.9266866923749,0
2007-12-01T07:26:42.000Z,1.01999999679079,,0,,0,159.000004832513,62.7329419690073,0
2007-12-01T07:26:47.011Z,1.01999999679079,,0,,0,123.000001787013,62.8145173816052,0
2007-12-01T07:26:50.986Z,1.01999999679079,,0,,0,114.999994215477,62.712547095275,0
2007-12-01T07:26:55.997Z,1.01999999679079,,0,,0,100.000001564966,62.7329419690073,0
2007-12-01T07:26:59.971Z,1.01999999679079,,0,,0,128.999998847217,62.6921522215427,0
2007-12-01T07:27:04.982Z,1.01999999679079,,0,,0,116.999997832051,62.7941261366119,0
2007-12-01T07:27:09.043Z,1.01999999679079,,0,,0,129.999993760747,62.6411670783776,0
2007-12-01T07:27:13.968Z,1.01999999679079,,0,,0,136.999999523995,62.7839271121724,0
