TIME,DEPTH,ROP,WOB,RPM,TORQUE,PRESSURE,HOOKLOAD,FLOW
,2825.191,,,,,,,
,2825.344,,,,,,,
,2825.496,,,,,,,
,2825.648,,,,,,,
,2825.801,,,,,,,
,2825.953,,,,,,,
,2826.106,,,,,,,
,2826.258,,,,,,,
,2826.41,,,,,,,
,2826.563,,,,,,,
,2826.715,,,,,,,
,2826.868,,,,,,,
,2827.02,,,,,,,
,2827.172,,,,,,,
,2827.325,,,,,,,
,2827.477,,,,,,,
,2827.63,,,,,,,
,2827.782,,,,,,,
,2827.934,,,,,,,
,2828.087,,,,,,,
,2828.239,,,,,,,
,2828.392,,,,,,,
,2828.544,,,,,,,
,2828.696,,,,,,,
,2828.849,,,,,,,
,2829.001,,,,,,,
,2829.154,,,,,,,
,2829.306,,,,,,,
,2829.458,,,,,,,
,2829.571,,,,,,,
,2829.611,,,,,,,
,2829.724,,,,,,,
,2829.763,,,,,,,
,2829.876,,,,,,,
,2829.916,,,,,,,
,2830.028,,,,,,,
,2830.068,,,,,,,
,2830.181,,,,,,,
,2830.22,,,,,,,
,2830.333,,,,,,,
,2830.373,,,,,,,
,2830.486,,,,,,,
,2830.525,,,,,,,
,2830.638,,,,,,,
,2830.678,,,,,,,
,2830.79,,,,,,,
,2830.83,,,,,,,
,2830.943,,,,,,,
,2830.982,,,,,,,
,2831.095,,,,,,,
,2831.135,,,,,,,
,2831.248,,,,,,,
,2831.287,,,,,,,
,2831.4,,,,,,,
,2831.44,,,,,,,
,2831.552,,,,,,,
,2831.592,,,,,,,
,2831.705,,,,,,,
,2831.744,,,,,,,
,2831.857,,,,,,,
,2831.897,,,,,,,
,2832.01,,,,,,,
,2832.049,,,,,,,
,2832.162,,,,,,,
,2832.202,,,,,,,
,2832.314,,,,,,,
,2832.354,,,,,,,
,2832.467,,,,,,,
,2832.506,,,,,,,
,2832.619,,,,,,,
,2832.659,,,,,,,
,2832.772,,,,,,,
,2832.811,,,,,,,
,2832.924,,,,,,,
,2832.964,,,,,,,
,2833.076,,,,,,,
,2833.116,,,,,,,
,2833.229,,,,,,,
,2833.268,,,,,,,
,2833.381,,,,,,,
,2833.421,,,,,,,
,2833.534,,,,,,,
,2833.573,,,,,,,
,2833.686,,,,,,,
,2833.726,,,,,,,
,2833.838,,,,,,,
,2833.878,,,,,,,
,2833.991,,,,,,,
,2834.03,,,,,,,
,2834.143,,,,,,,
,2834.183,,,,,,,
,2834.296,,,,,,,
,2834.335,,,,,,,
,2834.448,,,,,,,
,2834.488,,,,,,,
,2834.6,,,,,,,
,2834.64,,,,,,,
,2834.753,,,,,,,
,2834.792,,,,,,,
,2834.905,,,,,,,
,2834.945,,,,,,,
,2835.058,,,,,,,
,2835.097,,,,,,,
,2835.21,,,,,,,
,2835.25,,,,,,,
,2835.362,,,,,,,
,2835.402,,,,,,,
,2835.515,,,,,,,
,2835.554,,,,,,,
,2835.667,,,,,,,
,2835.707,,,,,,,
,2835.82,,,,,,,
,2835.859,,,,,,,
,2835.972,,,,,,,
,2836.012,,,,,,,
,2836.124,,,,,,,
,2836.164,,,,,,,
,2836.277,,,,,,,
,2836.316,,,,,,,
,2836.429,,,,,,,
,2836.469,,,,,,,
,2836.582,,,,,,,
,2836.621,,,,,,,
,2836.734,,,,,,,
,2836.774,,,,,,,
,2836.886,,,,,,,
,2836.926,,,,,,,
,2837.039,,,,,,,
,2837.078,,,,,,,
,2837.191,,,,,,,
,2837.231,,,,,,,
,2837.344,,,,,,,
,2837.383,,,,,,,
,2837.496,,,,,,,
,2837.536,,,,,,,
,2837.648,,,,,,,
,2837.688,,,,,,,
,2837.801,,,,,,,
,2837.84,,,,,,,
,2837.953,,,,,,,
,2837.993,,,,,,,
,2838.106,,,,,,,
,2838.145,,,,,,,
,2838.258,,,,,,,
,2838.298,,,,,,,
,2838.41,,,,,,,
,2838.45,,,,,,,
,2838.563,,,,,,,
,2838.602,,,,,,,
,2838.715,,,,,,,
,2838.755,,,,,,,
,2838.868,,,,,,,
,2838.907,,,,,,,
,2839.02,,,,,,,
,2839.06,,,,,,,
,2839.172,,,,,,,
,2839.212,,,,,,,
,2839.325,,,,,,,
,2839.364,,,,,,,
,2839.477,,,,,,,
,2839.517,,,,,,,
,2839.63,,,,,,,
,2839.669,,,,,,,
,2839.782,,,,,,,
,2839.822,,,,,,,
,2839.934,,,,,,,
,2839.974,,,,,,,
,2840.087,,,,,,,
,2840.126,,,,,,,
,2840.239,,,,,,,
,2840.279,,,,,,,
,2840.392,,,,,,,
,2840.431,,,,,,,
,2840.544,,,,,,,
,2840.584,,,,,,,
,2840.696,,,,,,,
,2840.736,,,,,,,
,2840.849,,,,,,,
,2840.888,,,,,,,
,2841.001,,,,,,,
,2841.041,,,,,,,
,2841.154,,,,,,,
,2841.193,,,,,,,
,2841.306,,,,,,,
,2841.346,,,,,,,
,2841.458,,,,,,,
,2841.498,,,,,,,
,2841.611,,,,,,,
,2841.65,,,,,,,
,2841.763,,,,,,,
,2841.803,,,,,,,
,2841.916,,,,,,,
,2841.955,,,,,,,
,2842.068,,,,,,,
,2842.108,,,,,,,
,2842.22,,,,,,,
,2842.26,,,,,,,
,2842.373,,,,,,,
,2842.412,,,,,,,
